URL,TituloAtual,TitleLength,Problema
"https://mclair.com.br/blog/leilao-do-bradesco-traz-52-imoveis-com-precos-a-partir-de-r-40-mil/","Leilão do Bradesco traz 52 imóveis com preços a part… | Mclair","62","OK"
"https://mclair.com.br/blog/leilao-especial-evento-online-tem-motos-a-partir-de-r-3-4-mil/","Leilão especial: evento online tem motos a partir de… | Mclair","62","OK"
"https://mclair.com.br/blog/lensa-quanto-vale-a-imagem-do-usuario/","Lensa: quanto vale a imagem do usuário? | Blog Mclair","53","OK"
"https://mclair.com.br/blog/lgpd-desafios-e-a-responsabilidade-das-empresas-na-black-friday/","LGPD, desafios e a responsabilidade das empresas na… | Mclair","61","OK"
"https://mclair.com.br/blog/lgpd-empresas-podem-ser-penalizadas-solidariamente/","LGPD: empresas podem ser penalizadas solidariamente | Blog Mclair","65","OK"
"https://mclair.com.br/blog/lideranca-5-dicas-para-quem-deseja-assumir-o-posto/","Liderança: 5 dicas para quem deseja assumir o posto | Blog Mclair","65","OK"
"https://mclair.com.br/blog/lideranca-de-times-de-engenharia-de-software-e-tema-de-debate-na-codec/","Liderança de times de engenharia de software é tema… | Mclair","61","OK"
"https://mclair.com.br/blog/liderancas-femininas-profissionais-inspiradoras-explicam-os-principais/","Lideranças femininas: profissionais inspiradoras exp… | Mclair","62","OK"
"https://mclair.com.br/blog/liderando-no-novo-mundo-quais-os-desafios-das-empresas-no-pos-covid-19/","Liderando no novo mundo: quais os desafios das empre… | Mclair","62","OK"
"https://mclair.com.br/blog/marketing-digital-4-series-da-netflix-para-maratonar-nas-ferias/","Marketing Digital: 4 séries da Netflix para maratona… | Mclair","62","OK"
"https://mclair.com.br/blog/marketing-para-farmacias-conheca-os-pilares-para-uma-estrategia-de-suc/","MARKETING PARA FARMÁCIAS: CONHEÇA OS PILARES PARA UM… | Mclair","62","OK"
"https://mclair.com.br/blog/maternidade-e-trabalho-um-mes-para-nos-e-todos-os-outros-dias-de-luta/","Maternidade e trabalho: um mês para nós e todos os o… | Mclair","62","OK"
"https://mclair.com.br/blog/mclair-anuncia-spin-off-para-desenvolvimento-web-e-tecnologico/","Mclair anuncia spin-off para desenvolvimento web e t… | Mclair","62","OK"
"https://mclair.com.br/blog/mclair-comunicacao-e-a-nova-assessoria-de-imprensa-do-programa-brazil-/","Mclair Comunicação é a nova assessoria de imprensa d… | Mclair","62","OK"
"https://mclair.com.br/blog/mentalidade-de-abundancia-transforma-a-lideranca/","Mentalidade de abundância transforma a liderança | Blog Mclair","62","OK"
"https://mclair.com.br/blog/microsservicos-evidenciam-impactos-em-escalabilidade-para-o-negocio/","Microsserviços evidenciam impactos em escalabilidade… | Mclair","62","OK"
"https://mclair.com.br/blog/migracao-para-nuvem-e-negocios-digitais-afinal-os-impactos-nao-sao-ape/","Migração para nuvem e negócios digitais: afinal, os… | Mclair","61","OK"
"https://mclair.com.br/blog/mineracao-industria-de-maquinas-e-equipamentos-estima-us-11-6-milhoes-/","Mineração: indústria de máquinas e equipamentos esti… | Mclair","62","OK"
"https://mclair.com.br/blog/mineracao-rodada-de-negocios-internacional-supera-expectativas-e-alcan/","Mineração: rodada de negócios internacional supera e… | Mclair","62","OK"
"https://mclair.com.br/blog/mis-recebe-exposicao-de-arte-urbana-no-dia-4/","MIS recebe exposição de arte urbana no dia 4 | Blog Mclair","58","OK"
"https://mclair.com.br/blog/missao-angola-como-a-quinto-andar-me-ajudou-a-vender-milho-na-africa/","Missão Angola:  Como a Quinto Andar me ajudou a vend… | Mclair","62","OK"
"https://mclair.com.br/blog/momentos-de-crise-exigem-liderancas-inteligentes/","Momentos de crise exigem lideranças inteligentes | Blog Mclair","62","OK"
"https://mclair.com.br/blog/moto-clube-brasileiro-promove-campanha-mundial-de-doacao-de-sangue/","Moto clube brasileiro promove campanha mundial de do… | Mclair","62","OK"
"https://mclair.com.br/blog/mulheres-na-gestao-usem-a-projecao-da-voz-a-seu-favor/","Mulheres na gestão: usem a projeção da voz a seu fav… | Mclair","62","OK"
"https://mclair.com.br/blog/nao-caia-na-armadilha-da-massificacao-da-inteligencia-artificial/","Não caia na armadilha da massificação da Inteligênci… | Mclair","62","OK"
"https://mclair.com.br/blog/negocios-digitais-os-6ds-cruciais-para-a-inovacao-exponencial/","Negócios digitais: os ""6Ds"" cruciais para a inovação… | Mclair","62","OK"
"https://mclair.com.br/blog/nexinvoice-e-pioneiro-em-automacao-inteligente-do-contas-a-pagar/","nexinvoice® é pioneiro em automação inteligente do C… | Mclair","62","OK"
"https://mclair.com.br/blog/novo-petroleo-uso-correto-de-dados-pode-gerar-oportunidades-de-negocio/","Novo petróleo: uso correto de dados pode gerar oport… | Mclair","62","OK"
"https://mclair.com.br/blog/novos-nichos-do-marketing-de-influencia-podem-impactar-a-retomada-do-a/","Novos nichos do marketing de influência podem impact… | Mclair","62","OK"
"https://mclair.com.br/blog/o-algoritmo-humano-por-tras-de-uma-boa-decisao/","O algoritmo humano por trás de uma boa decisão | Blog Mclair","60","OK"
"https://mclair.com.br/blog/o-dilema-da-redes-reduz-o-protagonismo-das-pessoas/","""O Dilema da Redes"" reduz o protagonismo das pessoas | Blog Mclair","66","muito longo"
"https://mclair.com.br/blog/o-elo-entre-os-c-levels-e-a-tecnologia-na-retomada-do-varejo/","O elo entre os C-Levels e a tecnologia na retomada d… | Mclair","62","OK"
"https://mclair.com.br/blog/o-futuro-do-home-office-e-a-realidade-pos-pandemia/","O futuro do home-office e a realidade pós-pandemia | Blog Mclair","64","OK"
"https://mclair.com.br/blog/o-futuro-do-trabalho-remoto-e-o-match-entre-tecnologia-e-pessoas/","O futuro do trabalho remoto e o match entre tecnolog… | Mclair","62","OK"
"https://mclair.com.br/blog/o-growth-e-eu-acelerando/","O Growth e eu: Acelerando! | Blog Mclair","40","OK"
"https://mclair.com.br/blog/o-impacto-dos-microsservicos-para-o-mercado-e-o-consumidor/","O impacto dos microsserviços para o mercado e o cons… | Mclair","62","OK"
"https://mclair.com.br/blog/o-lado-b-da-produtividade-em-trabalho-remoto/","O lado B da produtividade em trabalho remoto | Blog Mclair","58","OK"
"https://mclair.com.br/blog/o-marketing-por-tras-do-universo-gamer-e-a-sua-ascensao-no-brasil/","O marketing por trás do universo gamer e a sua ascen… | Mclair","62","OK"
"https://mclair.com.br/blog/o-papel-da-governanca-corporativa-no-engajamento-das-liderancas/","O papel da governança corporativa no engajamento das… | Mclair","62","OK"
"https://mclair.com.br/blog/o-papel-de-entidades-publicas-para-as-cidades-inteligentes/","O papel de entidades públicas para as Cidades Inteli… | Mclair","62","OK"
"https://mclair.com.br/blog/o-poder-da-tecnologia-e-automacao-de-marketing-para-os-negocios/","O poder da tecnologia e automação de marketing para… | Mclair","61","OK"
"https://mclair.com.br/blog/o-que-a-serie-sandman-tem-em-comum-com-transparencia-radical-em-consel/","O que a série Sandman tem em comum com ""transparênci… | Mclair","62","OK"
"https://mclair.com.br/blog/o-que-a-vida-corporativa-tem-a-ver-com-um-jogo-de-squash/","O que a vida corporativa tem a ver com um jogo de sq… | Mclair","62","OK"
"https://mclair.com.br/blog/o-que-as-empresas-de-ti-devem-fazer-para-superar-o-deficit-de-profissi/","O que as empresas de TI devem fazer para superar o d… | Mclair","62","OK"
"https://mclair.com.br/blog/o-que-assistir-depois-de-o-dilema-das-redes/","O que assistir depois de O Dilema das Redes | Blog Mclair","57","OK"
"https://mclair.com.br/blog/o-que-falta-para-termos-conselhos-realmente-diversos/","O que falta para termos conselhos realmente diversos… | Mclair","62","OK"
"https://mclair.com.br/blog/o-que-mudou-na-busca-pelo-lider-de-rh/","O que mudou na busca pelo líder de RH? | Blog Mclair","52","OK"
"https://mclair.com.br/blog/o-que-o-novo-mundo-espera-dos-lideres-do-futuro/","O que o novo mundo espera dos líderes do futuro? | Blog Mclair","62","OK"
"https://mclair.com.br/blog/o-que-top-gun-maverick-tem-a-nos-ensinar-sobre-o-futuro-da-automacao/","O que ""Top Gun - Maverick"" tem a nos ensinar sobre o… | Mclair","62","OK"
"https://mclair.com.br/blog/o/","O | Blog Mclair","15","OK"
"https://mclair.com.br/blog/oportunidade-de-capacitacao-em-ti-lambda3-apresenta-palestras-no-tdc-b/","Oportunidade de capacitação em TI: Lambda3 apresenta… | Mclair","62","OK"
"https://mclair.com.br/blog/os-desafios-e-impactos-do-5g-para-o-mercado/","Os desafios e impactos do 5G para o mercado | Blog Mclair","57","OK"
"https://mclair.com.br/blog/os-desafios-e-mitos-sobre-a-transicao-energetica/","Os desafios e mitos sobre a transição energética | Blog Mclair","62","OK"
"https://mclair.com.br/blog/os-desafios-para-a-gestao-de-pessoas-e-o-exito-organizacional/","Os desafios para a Gestão de Pessoas e o êxito organ… | Mclair","62","OK"
"https://mclair.com.br/blog/os-impactos-da-engenharia-de-dados-para-a-transformacao-digital/","Os impactos da Engenharia de Dados para a transforma… | Mclair","62","OK"
"https://mclair.com.br/blog/os-melhores-talentos-estao-cansados-do-mundo-corporativo/","Os melhores talentos estão cansados do mundo corpora… | Mclair","62","OK"
"https://mclair.com.br/blog/os-parametros-para-produtividade-foram-redefinidos/","Os parâmetros para produtividade foram redefinidos | Blog Mclair","64","OK"
"https://mclair.com.br/blog/pandemia-evidencia-necessidades-de-reposicionamento-de-marcas/","Pandemia evidencia necessidades de reposicionamento… | Mclair","61","OK"
"https://mclair.com.br/blog/perceber-nuances-o-superpoder-que-todo-lider-precisa-ter/","Perceber nuances: o ""superpoder"" que todo líder prec… | Mclair","62","OK"
"https://mclair.com.br/blog/perspectivas-2020-para-o-varejo-farmaceutico/","Perspectivas 2020 para o varejo farmacêutico | Blog Mclair","58","OK"
"https://mclair.com.br/blog/pirataria-sai-do-controle-com-streaming-e-isolamento-social/","Pirataria sai do controle com streaming e isolamento… | Mclair","62","OK"
"https://mclair.com.br/blog/por-que-a-seguranca-psicologica-de-colaboradores-e-fundamental-para-as/","Por que a segurança psicológica de colaboradores é f… | Mclair","62","OK"
"https://mclair.com.br/blog/por-que-as-geracoes-y-e-z-se-relacionam-melhor-com-o-esg/","Por que as gerações Y e Z se relacionam melhor com o… | Mclair","62","OK"
"https://mclair.com.br/blog/por-que-o-respeito-e-decisivo-para-as-relacoes-e-resultados/","Por que o respeito é decisivo para as relações e res… | Mclair","62","OK"
"https://mclair.com.br/blog/pos-licenca-a-realidade-e-rotina-de-uma-mae-na-volta-ao-trabalho/","Pós-Licença: a realidade e rotina de uma mãe na volt… | Mclair","62","OK"
"https://mclair.com.br/blog/praticas-de-gestao-de-pessoas-ajudam-na-transformacao-de-conceitos-cul/","Práticas de Gestão de Pessoas ajudam na transformaçã… | Mclair","62","OK"
"https://mclair.com.br/blog/projeto-ze-conecta-amplia-a-inclusao-digital-para-alunos-da-fundacao-j/","Projeto Zé Conecta amplia a inclusão digital para al… | Mclair","62","OK"
"https://mclair.com.br/blog/projeto-ze-conecta-amplia-inclusao-digital-a-alunos-em-situacao-vulner/","Projeto Zé Conecta amplia inclusão digital a alunos… | Mclair","61","OK"
"https://mclair.com.br/blog/quando-misturar-relacao-mercantil-e-social-nao-e-um-bom-negocio/","Quando misturar relação mercantil e social não é um… | Mclair","61","OK"
"https://mclair.com.br/blog/quem-esta-por-tras-da-automacao/","Quem está por trás da automação? | Blog Mclair","46","OK"
"https://mclair.com.br/blog/racismo-algoritmico-especialistas-apontam-caminhos-para-um-futuro-incl/","Racismo algorítmico: especialistas apontam caminhos… | Mclair","61","OK"
"https://mclair.com.br/blog/recursos-digitais-potencializam-eficiencia-e-economia-ao-setor-de-saud/","Recursos digitais potencializam eficiência e economi… | Mclair","62","OK"
"https://mclair.com.br/blog/referencia-mundial-em-tecnologia-para-o-campo-brasil-apresenta-maquina/","Referência mundial em tecnologia para o campo, Brasi… | Mclair","62","OK"
"https://mclair.com.br/blog/rh-e-o-futuro-do-trabalho-quais-as-tendencias-para-os-proximos-10-anos/","RH e o futuro do trabalho: quais as tendências para… | Mclair","61","OK"
"https://mclair.com.br/blog/round-6-seinfield-e-as-dinamicas-do-mercado-de-streaming/","""Round 6"", ""Seinfield"" e as dinâmicas do mercado de… | Mclair","61","OK"
"https://mclair.com.br/blog/seis-frases-de-abilio-diniz-que-impactaram-minha-vida/","Seis frases de Abílio Diniz que impactaram minha vid… | Mclair","62","OK"
"https://mclair.com.br/blog/seis-recomendacoes-imediatas-para-gestao-de-equipes-de-tecnologia/","Seis recomendações imediatas para gestão de equipes… | Mclair","61","OK"
"https://mclair.com.br/blog/sem-essa-de-copo-meio-vazio-pessoas-sao-copo-inteiro/","Sem essa de copo meio vazio: pessoas são copo inteir… | Mclair","62","OK"
"https://mclair.com.br/blog/sem-g-nao-da/","Sem G, não dá! | Blog Mclair","28","OK"
"https://mclair.com.br/blog/serie-lupin-movimenta-consumo-e-reitera-potencia-do-audiovisual/","Série Lupin movimenta consumo e reitera potência do… | Mclair","61","OK"
"https://mclair.com.br/blog/setores-devem-se-fortalecer-com-a-transformacao-digital/","Setores devem se fortalecer com a transformação digi… | Mclair","62","OK"
"https://mclair.com.br/blog/startup-carioca-cresce-400-na-pandemia-com-servico-de-valuation-via-wh/","Startup carioca cresce 400% na pandemia com serviço… | Mclair","61","OK"
"https://mclair.com.br/blog/startup-cresce-400-com-servicos-de-valuation-para-o-mercado-de-cannabi/","Startup cresce 400% com serviços de valuation para o… | Mclair","62","OK"
"https://mclair.com.br/blog/startup-lanca-plataforma-inedita-para-o-mercado-de-automacao-de-videos/","Startup lança plataforma inédita para o mercado de a… | Mclair","62","OK"
"https://mclair.com.br/blog/sua-marca-quer-ser-noticia/","Sua marca quer ser notícia? | Blog Mclair","41","OK"
"https://mclair.com.br/blog/sustentabilidade-lidera-agenda-corporativa-em-2023/","Sustentabilidade lidera agenda corporativa em 2023 | Blog Mclair","64","OK"
"https://mclair.com.br/blog/tecnologia-brasileira-para-o-setor-de-mineracao-e-energia-e-destaque-n/","Tecnologia brasileira para o setor de mineração e en… | Mclair","62","OK"
"https://mclair.com.br/blog/ted-lasso-por-que-a-serie-e-um-case-de-branded-content/","Ted Lasso: Por que a série é um case de branded cont… | Mclair","62","OK"
"https://mclair.com.br/blog/transformacao-digital-e-o-novo-normal-para-o-setor-de-eventos/","Transformação digital e o ""novo normal"" para o setor… | Mclair","62","OK"
"https://mclair.com.br/blog/transformacao-digital-evidencia-a-importancia-de-profissionais-agilist/","Transformação digital evidencia a importância de pro… | Mclair","62","OK"
"https://mclair.com.br/blog/transformacao-digital-impulsiona-busca-por-metodologias-ageis/","Transformação digital impulsiona busca por metodolog… | Mclair","62","OK"
"https://mclair.com.br/blog/transforme-subjetividade-em-metodo-sua-missao-ficara-mais-facil/","Transforme subjetividade em método: sua missão ficar… | Mclair","62","OK"
"https://mclair.com.br/blog/tres-dicas-para-quem-quer-ser-um-conselheiro/","Três dicas para quem quer ser um Conselheiro | Blog Mclair","58","OK"
"https://mclair.com.br/blog/tres-fundamentos-para-uma-boa-governanca-da-inovacao/","Três fundamentos para uma boa governança da inovação | Blog Mclair","66","muito longo"
"https://mclair.com.br/blog/tres-licoes-que-aprendi-com-claudio-galeazzi/","Três lições que aprendi com Cláudio Galeazzi | Blog Mclair","58","OK"
"https://mclair.com.br/blog/tres-lugares-e-um-ponto/","Três lugares e um ponto | Blog Mclair","37","OK"
"https://mclair.com.br/blog/urgencia-do-trabalho-remoto-evidencia-oportunidades-de-qualificacao/","Urgência do trabalho remoto evidencia oportunidades… | Mclair","61","OK"
"https://mclair.com.br/blog/valuation-quanto-vale-um-canal-no-youtube/","Valuation: Quanto vale um canal no Youtube? | Blog Mclair","57","OK"
"https://mclair.com.br/blog/vissla-lanca-plataforma-para-potencializar-campanhas-de-marketing/","Vissla lança plataforma para potencializar campanhas… | Mclair","62","OK"
"https://mclair.com.br/blog/voce-sabia-que-area-de-ti-sera-uma-das-mais-impactadas-pela-lgpd/","Você sabia que área de TI será uma das mais impactad… | Mclair","62","OK"
"https://mclair.com.br/blog/zbra-anuncia-head-de-novos-negocios/","ZBRA anuncia Head de Novos Negócios | Blog Mclair","49","OK"
"https://mclair.com.br/blog/zbra-anuncia-mudancas-na-diretoria-e-plano-de-expansao/","ZBRA anuncia mudanças na diretoria e plano de expans… | Mclair","62","OK"
"https://mclair.com.br/blog/zbra-anuncia-rebranding-com-reforco-do-posicionamento-para-o-mercado-t/","ZBRA anuncia rebranding com reforço do posicionament… | Mclair","62","OK"
"https://mclair.com.br/cases/","Cases Mclair | Resultados em Marketing de Autoridade","52","OK"
"https://mclair.com.br/cases/alexandre-magno/","Case Alexandre Magno | Mclair: Marketing de Autoridade e Comunicação Estratégica","80","muito longo"
"https://mclair.com.br/cases/bms-abimaq/","Case BMS / ABIMAQ + ApexBrasil | Mclair: Marketing de Autoridade e Comunicação Estratégica","90","muito longo"
"https://mclair.com.br/cases/claudia-elisa/","Case Claudia Elisa | Mclair: Marketing de Autoridade e Comunicação Estratégica","78","muito longo"
"https://mclair.com.br/cases/diego-nogare/","Case Diego Nogare | Mclair: Marketing de Autoridade e Comunicação Estratégica","77","muito longo"
"https://mclair.com.br/cases/elemar-jr/","Case Elemar Jr. | Mclair: Marketing de Autoridade e Comunicação Estratégica","75","muito longo"
"https://mclair.com.br/cases/fidalgo/","Case Fidalgo Leilões | Mclair: Marketing de Autoridade e Comunicação Estratégica","80","muito longo"
"https://mclair.com.br/cases/globo-leiloes/","Case Globo Leilões | Mclair: Marketing de Autoridade e Comunicação Estratégica","78","muito longo"
"https://mclair.com.br/cases/insight-rh/","Case Insight RH | Mclair: Marketing de Autoridade e Comunicação Estratégica","75","muito longo"
"https://mclair.com.br/cases/lambda3/","Case Lambda3 | Mclair: Marketing de Autoridade e Comunicação Estratégica","72","muito longo"
"https://mclair.com.br/cases/nexinvoice/","Case Guiando / nexinvoice | Mclair: Marketing de Autoridade e Comunicação Estratégica","85","muito longo"
"https://mclair.com.br/cases/silene-chiconini/","Case Silene Chiconini | Mclair: Marketing de Autoridade e Comunicação Estratégica","81","muito longo"
"https://mclair.com.br/cases/vip-leiloes/","Case VIP Leilões | Mclair: Marketing de Autoridade e Comunicação Estratégica","76","muito longo"
"https://mclair.com.br/cases/zbra/","Case Zbra | Mclair: Marketing de Autoridade e Comunicação Estratégica","69","muito longo"
"https://mclair.com.br/clientes/","Clientes | Mclair Comunicação Estratégica","41","OK"
"https://mclair.com.br/contato/","Contato Mclair | Marketing de Autoridade em São Paulo","53","OK"
"https://mclair.com.br/marketing-para-leiloeiros/","Marketing para Leiloeiros | Mclair Assessoria de Imprensa e Growth","66","muito longo"
"https://mclair.com.br/mentorias/","Mentorias Bolder & Bolder Press | Kelly Pinheiro | Mclair","57","OK"
"https://mclair.com.br/servicos/","Serviços Mclair | Marketing de Autoridade, Comunicação Estratégica e Branding","77","muito longo"
"https://mclair.com.br/servicos/assessoria-de-imprensa/","Assessoria de Imprensa | Mclair: Agência de Comunicação Estratégica","67","muito longo"
"https://mclair.com.br/servicos/branding-estrategico/","Branding Estratégico | Mclair: Agência de Comunicação Estratégica","65","OK"
"https://mclair.com.br/servicos/consultoria-em-comunicacao/","Consultoria em Comunicação | Mclair: Agência de Comunicação Estratégica","71","muito longo"
"https://mclair.com.br/servicos/marketing-de-autoridade/","Marketing de Autoridade | Mclair: Agência de Comunicação Estratégica","68","muito longo"
"https://mclair.com.br/servicos/marketing-digital/","Marketing Digital | Mclair: Agência de Comunicação Estratégica","62","OK"
"https://mclair.com.br/servicos/mentorias-exclusivas/","Mentorias Exclusivas | Mclair: Agência de Comunicação Estratégica","65","OK"
"https://mclair.com.br/sobre/","Sobre a Mclair | Comunicação Estratégica desde 2017","51","OK"
